Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
The Fairbank,Briar Hill ,"9 Croham Rd, Toronto, ON M6E 0B3",Toronto,2 Bed Unit - Balcony,2 Bedrooms,2 Bathrooms,889 SQFT,"$3,249",Assigned Parking,"Garage Parking, Storage",Dogs & Cats,43.692875442358094,-79.46408596510658,2024-01-05 18:57:07.355
The Fairbank,Briar Hill ,"9 Croham Rd, Toronto, ON M6E 0B3",Toronto,2 Bed Unit - Balcony,2 Bedrooms,2 Bathrooms,909 SQFT,"$3,249",Assigned Parking,"Garage Parking, Storage",Dogs & Cats,43.692875442358094,-79.46408596510658,2024-01-05 18:57:07.355
The Fairbank,Briar Hill ,"9 Croham Rd, Toronto, ON M6E 0B3",Toronto,2 Bed Unit - Terrace,2 Bedrooms,2 Bathrooms,909 SQFT,"$3,249",Assigned Parking,"Garage Parking, Storage",Dogs & Cats,43.692875442358094,-79.46408596510658,2024-01-05 18:57:07.355
The Fairbank,Briar Hill ,"9 Croham Rd, Toronto, ON M6E 0B3",Toronto,2 Bedroom Unit - Terrace - 505,2 Bedrooms,2 Bathrooms,955 SQFT,"$3,299",Assigned Parking,"Garage Parking, Storage",Dogs & Cats,43.692875442358094,-79.46408596510658,2024-01-05 18:57:07.355
The Fairbank,Briar Hill ,"9 Croham Rd, Toronto, ON M6E 0B3",Toronto,3 Bedroom Unit - Balcony - 422,3 Bedrooms,2 Bathrooms,929 SQFT,"$3,549",Assigned Parking,"Garage Parking, Storage",Dogs & Cats,43.692875442358094,-79.46408596510658,2024-01-05 18:57:07.355
The Fairbank,Briar Hill ,"9 Croham Rd, Toronto, ON M6E 0B3",Toronto,3 Bed Unit - Balcony,3 Bedrooms,2 Bathrooms,929 SQFT,"$3,549",Assigned Parking,"Garage Parking, Storage",Dogs & Cats,43.692875442358094,-79.46408596510658,2024-01-05 18:57:07.355
Pivot,Willowdale Apartments,"35 Greenfield Ave, Toronto, ON M2N 0L1",Toronto,1 Bedroom 1 Bathroom,1 Bedrooms,1 Bathroom,559 SQFT,"$2,521","Assigned Parking, In Unit Laundry",", Concierge Service, Fitness Center, Garage Parking, Onsite Management, Package Service, Residents Lounge",Dogs & Cats,43.76358010071779,-79.40981375116293,2024-01-05 18:57:07.355
Pivot,Willowdale Apartments,"35 Greenfield Ave, Toronto, ON M2N 0L1",Toronto,1 Bedroom 1 Bathroom,1 Bedrooms,1 Bathroom,655 SQFT,"$2,522","Assigned Parking, In Unit Laundry",", Concierge Service, Fitness Center, Garage Parking, Onsite Management, Package Service, Residents Lounge",Dogs & Cats,43.76358010071779,-79.40981375116293,2024-01-05 18:57:07.355
Pivot,Willowdale Apartments,"35 Greenfield Ave, Toronto, ON M2N 0L1",Toronto,1 Bedroom 1 Bathroom,1 Bedrooms,1 Bathroom,533 SQFT,"$2,657","Assigned Parking, In Unit Laundry",", Concierge Service, Fitness Center, Garage Parking, Onsite Management, Package Service, Residents Lounge",Dogs & Cats,43.76358010071779,-79.40981375116293,2024-01-05 18:57:07.355
Pivot,Willowdale Apartments,"35 Greenfield Ave, Toronto, ON M2N 0L1",Toronto,1 Bedroom 1 Bathroom,1 Bedrooms,1 Bathroom,559 SQFT,"$2,666","Assigned Parking, In Unit Laundry",", Concierge Service, Fitness Center, Garage Parking, Onsite Management, Package Service, Residents Lounge",Dogs & Cats,43.76358010071779,-79.40981375116293,2024-01-05 18:57:07.355
Pivot,Willowdale Apartments,"35 Greenfield Ave, Toronto, ON M2N 0L1",Toronto,1 Bedroom 1 Bathroom,1 Bedrooms,1 Bathroom,566 SQFT,"$2,736","Assigned Parking, In Unit Laundry",", Concierge Service, Fitness Center, Garage Parking, Onsite Management, Package Service, Residents Lounge",Dogs & Cats,43.76358010071779,-79.40981375116293,2024-01-05 18:57:07.355
Pivot,Willowdale Apartments,"35 Greenfield Ave, Toronto, ON M2N 0L1",Toronto,2 Bedroom 2 Bathroom,2 Bedrooms,2 Bathrooms,920 SQFT,"$3,719","Assigned Parking, In Unit Laundry",", Concierge Service, Fitness Center, Garage Parking, Onsite Management, Package Service, Residents Lounge",Dogs & Cats,43.76358010071779,-79.40981375116293,2024-01-05 18:57:07.355
Pivot,Willowdale Apartments,"35 Greenfield Ave, Toronto, ON M2N 0L1",Toronto,2 Bedroom 2 Bathroom,2 Bedrooms,2 Bathrooms,978 SQFT,"$3,929","Assigned Parking, In Unit Laundry",", Concierge Service, Fitness Center, Garage Parking, Onsite Management, Package Service, Residents Lounge",Dogs & Cats,43.76358010071779,-79.40981375116293,2024-01-05 18:57:07.355
Jazz,Garden District Apartments,"167 Church St, Toronto, ON M5B 1Y6",Toronto,Studio,Studios,1 Bathroom,365 SQFT,"$2,450","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.654472450429004,-79.37620383676177,2024-01-05 18:57:07.355
Jazz,Garden District Apartments,"167 Church St, Toronto, ON M5B 1Y6",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,565 SQFT,"$2,625","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.654472450429004,-79.37620383676177,2024-01-05 18:57:07.355
Jazz,Garden District Apartments,"167 Church St, Toronto, ON M5B 1Y6",Toronto,1 Bed + Den,1 Bedrooms,1 Bathroom,645 SQFT,"$2,750","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.654472450429004,-79.37620383676177,2024-01-05 18:57:07.355
Jazz,Garden District Apartments,"167 Church St, Toronto, ON M5B 1Y6",Toronto,2 Bedroom,2 Bedrooms,2 Bathrooms,835 SQFT,"$3,290","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.654472450429004,-79.37620383676177,2024-01-05 18:57:07.355
Jazz,Garden District Apartments,"167 Church St, Toronto, ON M5B 1Y6",Toronto,2 Bedroom + Den,2 Bedrooms,2 Bathrooms,"1,000 SQFT","$4,200","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.654472450429004,-79.37620383676177,2024-01-05 18:57:07.355
The Ossington,Davenport Apartments,"1145 Ossington Ave, Toronto, ON M6G 0A3",Toronto,11 - 20 Salvador Allende Court,3 Bedrooms,2 Bathrooms,"1,505 SQFT","$4,100","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs & Cats,43.6725013509038,-79.4299771155412,2024-01-05 18:57:07.355
The Ossington,Davenport Apartments,"1145 Ossington Ave, Toronto, ON M6G 0A3",Toronto,2 - 1145 Ossington Ave,3 Bedrooms,2 Bathrooms,"1,590 SQFT","$4,200","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs & Cats,43.6725013509038,-79.4299771155412,2024-01-05 18:57:07.355
The Ossington,Davenport Apartments,"1145 Ossington Ave, Toronto, ON M6G 0A3",Toronto,5 - 2 Salvador Allende Court,3 Bedrooms,2 Bathrooms,"1,505 SQFT","$4,200","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs & Cats,43.6725013509038,-79.4299771155412,2024-01-05 18:57:07.355
The Ossington,Davenport Apartments,"1145 Ossington Ave, Toronto, ON M6G 0A3",Toronto,4 - 2 Salvador Allende Court,3 Bedrooms,2 Bathrooms,"1,590 SQFT","$4,200","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs & Cats,43.6725013509038,-79.4299771155412,2024-01-05 18:57:07.355
The Ossington,Davenport Apartments,"1145 Ossington Ave, Toronto, ON M6G 0A3",Toronto,7 - 2 Salvador Allende Court,3 Bedrooms,2 Bathrooms,"1,650 SQFT","$4,200","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs & Cats,43.6725013509038,-79.4299771155412,2024-01-05 18:57:07.355
The Ossington,Davenport Apartments,"1145 Ossington Ave, Toronto, ON M6G 0A3",Toronto,3 - 2 Salvador Allende Court,3 Bedrooms,2 Bathrooms,"1,590 SQFT","$4,200","Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Garage Parking, On Site Laundry, Outdoor Space",Dogs & Cats,43.6725013509038,-79.4299771155412,2024-01-05 18:57:07.355
Serrano at Village Gate West,Islington,"5191 Dundas St W, Toronto, ON M9A 0B2",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,555 SQFT,"$2,400","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.64364163766858,-79.53322896255483,2024-01-05 18:57:07.355
Serrano at Village Gate West,Islington,"5191 Dundas St W, Toronto, ON M9A 0B2",Toronto,1 Bed + Den,1 Bedrooms,1 Bathroom,640 SQFT,"$2,590","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.64364163766858,-79.53322896255483,2024-01-05 18:57:07.355
Serrano at Village Gate West,Islington,"5191 Dundas St W, Toronto, ON M9A 0B2",Toronto,2 Bedroom,2 Bedrooms,2 Bathrooms,855 SQFT,"$3,000","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.64364163766858,-79.53322896255483,2024-01-05 18:57:07.355
Prelude,Lansing,"151 Beecroft Rd, Toronto, ON M2N 7C4",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,490 SQFT,"$2,650","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.764734310264615,-79.41460424271521,2024-01-05 18:57:07.355
Prelude,Lansing,"151 Beecroft Rd, Toronto, ON M2N 7C4",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,790 SQFT,"$3,150","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.764734310264615,-79.41460424271521,2024-01-05 18:57:07.355
eCentral,North Toronto Apartments,"15 Roehampton Ave, Toronto, ON M4P 0C2",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,,"$2,631","Fireplace, In Unit Laundry","Concierge Service, Fitness Center, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage",No pets,43.70803180723996,-79.39809739977719,2024-01-05 18:57:07.355
eCentral,North Toronto Apartments,"15 Roehampton Ave, Toronto, ON M4P 0C2",Toronto,2 Bedroom,2 Bedrooms,2 Bathrooms,,"$3,000","Fireplace, In Unit Laundry","Concierge Service, Fitness Center, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage",No pets,43.70803180723996,-79.39809739977719,2024-01-05 18:57:07.355
2570 Kingston Road,Cliffside Apartments,"2570 Kingston Rd, Toronto, ON M1M 1L9",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,750 SQFT,"$2,196—$2,213","Assigned Parking, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.712347351956495,-79.24734345411757,2024-01-05 18:57:07.355
2570 Kingston Road,Cliffside Apartments,"2570 Kingston Rd, Toronto, ON M1M 1L9",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,941 SQFT,"$2,539—$2,576","Assigned Parking, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.712347351956495,-79.24734345411757,2024-01-05 18:57:07.355
3000,Birch Cliff Apartments,"3015 3000, 3015, 3017 Queen St. E, Toronto, ON M1N 1A3",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,436 SQFT,"$2,281","Assigned Parking, Dishwasher, Hardwood Floor, On Site Laundry","Garage Parking, On Site Laundry, Onsite Management, Outdoor Space",Dogs & Cats,43.67511,-79.27821,2024-01-05 18:57:07.355
3000,Birch Cliff Apartments,"3015 3000, 3015, 3017 Queen St. E, Toronto, ON M1N 1A3",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,895 SQFT,"$2,799","Assigned Parking, Dishwasher, Hardwood Floor, On Site Laundry","Garage Parking, On Site Laundry, Onsite Management, Outdoor Space",Dogs & Cats,43.67511,-79.27821,2024-01-05 18:57:07.355
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,1 Bathroom,542 SQFT,"$2,200—$2,400",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-01-05 18:57:07.355
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,2 Bathrooms,657 SQFT,"$2,400—$3,300",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-01-05 18:57:07.355
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2 Bedrooms,2 Bathrooms,900 SQFT,"$3,100—$4,480",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-01-05 18:57:07.355
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2 Bedrooms,"2 Full, 1 Half Bath","1,406 SQFT","$4,800—$5,500",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-01-05 18:57:07.355
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,3 Bedrooms,"3 Full, 1 Half Bath","1,703 SQFT","$5,900",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-01-05 18:57:07.355
The Summerhill ,Summerhill Apartments,"7 Jackes Ave, Toronto, ON M4T 1E3",Toronto,Junior 1 Bedroom,1 Bedrooms,1 Bathroom,491 SQFT,"$2,329",On Site Laundry,"Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,43.685182712672486,-79.39180885352428,2024-01-05 18:57:07.355
The Summerhill ,Summerhill Apartments,"7 Jackes Ave, Toronto, ON M4T 1E3",Toronto,2 Bedroom,2 Bedrooms,2 Bathrooms,967 SQFT,"$3,258—$3,422",On Site Laundry,"Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,43.685182712672486,-79.39180885352428,2024-01-05 18:57:07.355
The Summerhill ,Summerhill Apartments,"7 Jackes Ave, Toronto, ON M4T 1E3",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,968 SQFT,"$3,403—$3,435",On Site Laundry,"Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,43.685182712672486,-79.39180885352428,2024-01-05 18:57:07.355
90,Long Branch Apartments,"92 James St, Toronto, ON M8W 1L6",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,492 SQFT,"$2,273","Assigned Parking, Dishwasher, On Site Laundry","Controlled Access, On Site Laundry, Onsite Management",Dogs & Cats,43.589896340693045,-79.54188387411114,2024-01-05 18:57:07.355
90,Long Branch Apartments,"92 James St, Toronto, ON M8W 1L6",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,615 SQFT,"$2,610","Assigned Parking, Dishwasher, On Site Laundry","Controlled Access, On Site Laundry, Onsite Management",Dogs & Cats,43.589896340693045,-79.54188387411114,2024-01-05 18:57:07.355
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1 Bedrooms,1 Bathroom,543 SQFT,"$2,150—$2,600",,,No pets,43.71951509820674,-79.34955655648734,2024-01-05 18:57:07.355
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1 Bedrooms,2 Bathrooms,699 SQFT,"$2,700",,,No pets,43.71951509820674,-79.34955655648734,2024-01-05 18:57:07.355
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2 Bedrooms,2 Bathrooms,811 SQFT,"$3,025—$4,000",,,No pets,43.71951509820674,-79.34955655648734,2024-01-05 18:57:07.355
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2 Bedrooms,"2 Full, 1 Half Bath","1,186 SQFT","$3,500",,,No pets,43.71951509820674,-79.34955655648734,2024-01-05 18:57:07.355
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,3 Bedrooms,2 Bathrooms,"1,999 SQFT","$7,500",,,No pets,43.71951509820674,-79.34955655648734,2024-01-05 18:57:07.355
65 Hillside Dr,Broadview North Apartments,"65A 65-65a Hillside Dr., Toronto, ON M4K 2M3",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,679 SQFT,"$2,245","Assigned Parking, Balcony, Dishwasher, Hardwood Floor",Onsite Management,Dogs & Cats,43.68971053215519,-79.35636773847362,2024-01-05 18:57:07.355
65 Hillside Dr,Broadview North Apartments,"65A 65-65a Hillside Dr., Toronto, ON M4K 2M3",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,909 SQFT,"$2,806","Assigned Parking, Balcony, Dishwasher, Hardwood Floor",Onsite Management,Dogs & Cats,43.68971053215519,-79.35636773847362,2024-01-05 18:57:07.355
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,1 Bedrooms,1 Bathroom,515 SQFT,"$2,350—$2,850",,,No pets,43.64210350648361,-79.3964835794944,2024-01-05 18:57:07.355
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,1 Bedrooms,2 Bathrooms,631 SQFT,"$2,700—$2,800",,,No pets,43.64210350648361,-79.3964835794944,2024-01-05 18:57:07.355
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2 Bedrooms,2 Bathrooms,809 SQFT,"$3,600—$4,995",,,No pets,43.64210350648361,-79.3964835794944,2024-01-05 18:57:07.355
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,3 Bedrooms,3 Bathrooms,"1,288 SQFT","$6,950",,,No pets,43.64210350648361,-79.3964835794944,2024-01-05 18:57:07.355
320,South Hill Apartments,"320, 326, 330, 340, 342 Avenue Road #326, Toronto, ON M4V 2H3",Toronto,Bachelor,Studios,1 Bathroom,384 SQFT,"$1,944—$1,987",,,Dogs & Cats,43.68014,-79.39899,2024-01-05 18:57:07.355
320,South Hill Apartments,"320, 326, 330, 340, 342 Avenue Road #326, Toronto, ON M4V 2H3",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,586 SQFT,"$2,331—$2,369",,,Dogs & Cats,43.68014,-79.39899,2024-01-05 18:57:07.355
Brookbanks Apartments,Parkwoods ,"15 Brookbanks Dr, Toronto, ON M3A 2S9",Toronto,1 Bedroom | 1 Bathroom,1 Bedrooms,1 Bathroom,950 SQFT,"$2,525","Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,43.75217704745794,-79.3320793220857,2024-01-05 18:57:07.355
Brookbanks Apartments,Parkwoods ,"15 Brookbanks Dr, Toronto, ON M3A 2S9",Toronto,2 Bedroom | 2 Bathroom,2 Bedrooms,2 Bathrooms,"1,175 SQFT","$2,550","Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,43.75217704745794,-79.3320793220857,2024-01-05 18:57:07.355
Brookbanks Apartments,Parkwoods ,"15 Brookbanks Dr, Toronto, ON M3A 2S9",Toronto,3 Bedroom | 2 Bathroom,3 Bedrooms,2 Bathrooms,"1,372 SQFT","$3,250","Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,43.75217704745794,-79.3320793220857,2024-01-05 18:57:07.355
44 Valley Woods Rd,Parkwoods ,"44 Valley Woods Rd, Toronto, ON M3A 2R7",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,,"$2,250",,,Dogs & Cats,43.75497414840352,-79.33295988676414,2024-01-05 18:57:07.355
44 Valley Woods Rd,Parkwoods ,"44 Valley Woods Rd, Toronto, ON M3A 2R7",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,,"$2,500",,,Dogs & Cats,43.75497414840352,-79.33295988676414,2024-01-05 18:57:07.355
Evermore at West Village ,Eatonville Apartments,"10 Eva Rd, Toronto, ON M9C 0B3",Toronto,Condo,1 Bedrooms,1 Bathroom,534 SQFT,"$2,450",,,No pets,43.63963934668468,-79.5637961781191,2024-01-05 18:57:07.355
