Building,Address,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,City
GT,"12813 66 St Nw, Edmonton, AB T5C 0A4",2 bedroom 1 Bathroom,2 Bedrooms,1 Bathroom,900 SQFT,"$1,195","Assigned Parking, Balcony, Central Heat, Hardwood Floor, In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management, Storage",No pets,53.58634708614724,-113.4428376518288,Edmonton
Vue at Creekwood,"5250 Chappelle Rd Sw, Edmonton, AB T6W 5A5",Aspen,3 Bedrooms,"2 Full, 1 Half Bath","1,403 SQFT","$1,975","Assigned Parking, Balcony, Carpet, Dishwasher, In Unit Laundry, On Site Laundry","Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,53.39874086511705,-113.5726276913491,Edmonton
Vue at Creekwood,"5250 Chappelle Rd Sw, Edmonton, AB T6W 5A5",Walnut,3 Bedrooms,"2 Full, 1 Half Bath","1,598 SQFT","$2,100","Assigned Parking, Balcony, Carpet, Dishwasher, In Unit Laundry, On Site Laundry","Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,53.39874086511705,-113.5726276913491,Edmonton
Beacon Place,"9930 Bellamy Hill Nw, Edmonton, AB T5K 2B5",1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,299",,,Cats,53.53827004898488,-113.4957247486436,Edmonton
Beacon Place,"9930 Bellamy Hill Nw, Edmonton, AB T5K 2B5",2 Bedroom,2 Bedrooms,1 Bathroom,,"$1,499",,,Cats,53.53827004898488,-113.4957247486436,Edmonton
The Madison,"5303/5211 25 Ave Sw, Edmonton, AB T6X None",1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,240","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",Dogs & Cats,53.41065237512686,-113.481689544669,Edmonton
The Madison,"5303/5211 25 Ave Sw, Edmonton, AB T6X None",2 Bedroom,2 Bedrooms,1 Bathroom,,"$1,495","Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",Dogs & Cats,53.41065237512686,-113.481689544669,Edmonton
Maria Apartments,"11820 102 St Nw, Edmonton, AB T5G 2G3",Bachelor,Studios,1 Bathroom,501 SQFT,$939,"Balcony, On Site Laundry",On Site Laundry,Dogs & Cats,53.57074185880633,-113.4956726175848,Edmonton
Maria Apartments,"11820 102 St Nw, Edmonton, AB T5G 2G3",1 bedroom,1 Bedrooms,1 Bathroom,489 SQFT,$999,"Balcony, On Site Laundry",On Site Laundry,Dogs & Cats,53.57074185880633,-113.4956726175848,Edmonton
Maria Apartments,"11820 102 St Nw, Edmonton, AB T5G 2G3",2 bedroom,2 Bedrooms,1 Bathroom,849 SQFT,"$1,109—$1,118","Balcony, On Site Laundry",On Site Laundry,Dogs & Cats,53.57074185880633,-113.4956726175848,Edmonton
Cloverdale Apartments,"10125 153 St Nw, Edmonton, AB T5P 2B3",Renovated Suite - 1 Bedroom,1 Bedrooms,1 Bathroom,515 SQFT,"$1,184",On Site Laundry,On Site Laundry,Dogs & Cats,53.54215202044526,-113.5849340605301,Edmonton
Cloverdale Apartments,"10125 153 St Nw, Edmonton, AB T5P 2B3",Renovated Suite - 2 Bedroom,2 Bedrooms,1 Bathroom,656 SQFT,"$1,384",On Site Laundry,On Site Laundry,Dogs & Cats,53.54215202044526,-113.5849340605301,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan B,1 Bedrooms,1 Bathroom,469 SQFT,"$1,636","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan B,1 Bedrooms,1 Bathroom,469 SQFT,"$1,656","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan B,1 Bedrooms,1 Bathroom,469 SQFT,"$1,656","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan B,1 Bedrooms,1 Bathroom,469 SQFT,"$1,656","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan B,1 Bedrooms,1 Bathroom,469 SQFT,"$1,656","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan B,1 Bedrooms,1 Bathroom,469 SQFT,"$1,656","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan A,1 Bedrooms,1 Bathroom,469 SQFT,"$1,676","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan A,1 Bedrooms,1 Bathroom,469 SQFT,"$1,676","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan A,1 Bedrooms,1 Bathroom,469 SQFT,"$1,706","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan A,1 Bedrooms,1 Bathroom,469 SQFT,"$1,706","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan A,1 Bedrooms,1 Bathroom,469 SQFT,"$1,706","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,726","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,736","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,736","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,751","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,751","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,751","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,751","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,751","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,751","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,751","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,761","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,766","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,766","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,766","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,781","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,791","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,796","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,806","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,806","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,811","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,811","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan C,1 Bedrooms,1 Bathroom,497 SQFT,"$1,821","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
Citizen on Jasper,"10110 120 St Nw, Edmonton, AB T5K 0M5",Plan J,1 Bedrooms,"1 Full, 1 Half Bath",682 SQFT,"$1,831","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fireplace, Furnished, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,53.54119103528058,-113.5287718146167,Edmonton
